layer_code ;generic_layer;layer_name;ED50_X_coordinate;ED50_Y_coordinate;ETRS89_X_coordinate;ETRS89_Y_coordinate;longitude;latitude;equipment;district;neighborhood;district_name;neighborhood_name
K014;Transports i serveis relacionats;Autobusos diürns;428375993;4586422977;428284082;4586222004;2141746;41424358;BUS -19-27-60-119-V17-H4--;7;39;Horta-Guinardó;Sant Genís dels Agudells
K014;Transports i serveis relacionats;Autobusos diürns;431535947;4586111578;431444006;4585910607;2179593;4142183;BUS -19-47-V25-D50--;9;62;Sant Andreu;el Congrés i els Indians
K015;Transports i serveis relacionats;Autobusos nocturns;431535947;4586111578;431444006;4585910607;2179593;4142183;NITBUS -N1-N4--;9;62;Sant Andreu;el Congrés i els Indians
K015;Transports i serveis relacionats;Autobusos nocturns;433129075;4582910722;433037119;4582709781;219901;41393135;NITBUS -N8--;10;67;Sant Martí;la Vila Olímpica del Poblenou
K015;Transports i serveis relacionats;Autobusos nocturns;428860233;4584744536;428768317;4584543579;2147738;41409285;NITBUS -N4--;6;28;Gràcia;Vallcarca i els Penitents
K014;Transports i serveis relacionats;Autobusos diürns;430345994;4583848288;430254064;4583647339;2165616;41401343;BUS -47--;6;32;Gràcia;el Camp d'en Grassot i Gràcia Nova
K014;Transports i serveis relacionats;Autobusos diürns;431059342;4583006301;430967405;4582805359;2174245;41393821;BUS -7-H12-D50-X1--;2;7;Eixample;la Dreta de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;428853033;4584785799;428761117;4584584841;2147647;41409656;BUS -27--;6;28;Gràcia;Vallcarca i els Penitents
K014;Transports i serveis relacionats;Autobusos diürns;43018822;4583490408;430096291;4583289462;216377;41398106;BUS -39-47-H8--;2;7;Eixample;la Dreta de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;432256588;4585639249;432164641;4585438283;2188269;41417637;BUS -V27--;9;63;Sant Andreu;Navas
K014;Transports i serveis relacionats;Autobusos diürns;430328559;458279235;430236628;4582591411;2165529;41391831;BUS -7-22-24-V15--;2;7;Eixample;la Dreta de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;429870904;4582363645;429778978;458216271;2160105;4138793;BUS -54-63-67-V13--;2;8;Eixample;l'Antiga Esquerra de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;429027077;4581504065;428935158;4581303138;2150114;41380114;BUS -CJ-V9--;2;9;Eixample;la Nova Esquerra de l'Eixample
K017;Transports i serveis relacionats;Estacions d'autobusos;431739103;4583059573;43164716;4582858631;2182369;41394359;Estació d'Autobusos Barcelona Nord-;2;5;Eixample;el Fort Pienc
K014;Transports i serveis relacionats;Autobusos diürns;428971427;4584406025;428879509;4584205071;2149108;41406246;BUS -H6--;5;27;Sarrià-Sant Gervasi;el Putxet i el Farró
K014;Transports i serveis relacionats;Autobusos diürns;429690315;4581383903;42959839;4581182977;2158059;4137909;BUS -V9--;2;10;Eixample;Sant Antoni
K014;Transports i serveis relacionats;Autobusos diürns;42829452;4581453879;428202608;4581252953;214136;41379597;BUS -109--;3;18;Sants-Montjuïc;Sants
K014;Transports i serveis relacionats;Autobusos diürns;432365225;4582981659;432273276;4582780717;2189866;4139371;BUS -6-B25-B20-136--;10;66;Sant Martí;el Parc i la Llacuna del Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;432471197;4582887406;432379247;4582686465;2191144;4139287;BUS -B25-B20-136--;10;67;Sant Martí;la Vila Olímpica del Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;428835084;4581700915;428743167;4581499986;2147795;4138187;BUS -V9--;2;9;Eixample;la Nova Esquerra de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;428569328;4581972223;428477413;4581771292;2144585;4138429;BUS -V9--;2;9;Eixample;la Nova Esquerra de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;428070281;458182916;427978371;458162823;2138634;41382957;BUS -54--;3;18;Sants-Montjuïc;Sants
K014;Transports i serveis relacionats;Autobusos diürns;431976013;4590689153;43188407;459048814;2184343;41463095;BUS -180-183--;8;56;Nou Barris;Vallbona
K014;Transports i serveis relacionats;Autobusos diürns;429857355;4587915128;42976543;4587714141;2159298;41437928;BUS -185--;7;43;Horta-Guinardó;Horta
K014;Transports i serveis relacionats;Autobusos diürns;428087869;4580130017;427995958;4579929103;2139046;41367655;BUS -91--;3;16;Sants-Montjuïc;la Bordeta
K014;Transports i serveis relacionats;Autobusos diürns;427096198;4584090918;427004298;4583889967;2126713;4140324;BUS -V9--;5;25;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova
K014;Transports i serveis relacionats;Autobusos diürns;434894627;4585005176;434802655;4584804215;2219902;41412144;BUS -B23--;10;70;Sant Martí;el Besòs i el Maresme
K015;Transports i serveis relacionats;Autobusos nocturns;434787896;4585015215;434695925;4584814254;2218624;41412226;NITBUS -N6--;10;70;Sant Martí;el Besòs i el Maresme
K014;Transports i serveis relacionats;Autobusos diürns;427948911;4582620798;427857002;4582419861;2137088;41390076;BUS -E79--;4;19;Les Corts;les Corts
K014;Transports i serveis relacionats;Autobusos diürns;428025617;4579925787;427933707;4579724875;2138326;4136581;BUS -V5--;3;13;Sants-Montjuïc;la Marina de Port
K014;Transports i serveis relacionats;Autobusos diürns;428438701;4579091978;428346787;4578891073;2143363;41358337;BUS -V5--;3;13;Sants-Montjuïc;la Marina de Port
K014;Transports i serveis relacionats;Autobusos diürns;43451413;4584694929;434422161;4584493971;2215383;41409319;BUS -V29--;10;69;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;431243247;4585738966;431151309;4585537999;2176133;41418449;BUS -117-H6--;7;35;Horta-Guinardó;el Guinardó
K014;Transports i serveis relacionats;Autobusos diürns;434066532;4585200507;433974568;4584999544;2209973;41413836;BUS -B25-H14--;10;70;Sant Martí;el Besòs i el Maresme
K014;Transports i serveis relacionats;Autobusos diürns;433340622;458467367;433248664;4584472712;2201346;41409031;BUS -H14--;10;71;Sant Martí;Provençals del Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;431434148;4580667599;431342207;4580466679;2178992;41372789;BUS -BCTO--;1;1;Ciutat Vella;el Raval
K014;Transports i serveis relacionats;Autobusos diürns;429049873;4582988902;428957954;4582787961;2150212;41393489;BUS -BCTO--;2;8;Eixample;l'Antiga Esquerra de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;429992236;4581213881;429900308;4581012956;2161689;41377585;BUS -55-H16--;2;10;Eixample;Sant Antoni
K014;Transports i serveis relacionats;Autobusos diürns;434290359;458566934;434198393;4585468373;22126;41418077;BUS -V33--;10;70;Sant Martí;el Besòs i el Maresme
K014;Transports i serveis relacionats;Autobusos diürns;429917371;4585158573;429825445;4584957612;2160337;41413107;BUS -101--;6;30;Gràcia;la Salut
K014;Transports i serveis relacionats;Autobusos diürns;433427997;4583504185;433336038;4583303238;220252;41398505;BUS -V25--;10;68;Sant Martí;el Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;43168992;4585831995;431597978;4585631027;2181467;41419325;BUS -V25--;9;63;Sant Andreu;Navas
K014;Transports i serveis relacionats;Autobusos diürns;434584293;4584938099;434492324;4584737138;2216196;41411515;BUS -B23--;10;70;Sant Martí;el Besòs i el Maresme
K014;Transports i serveis relacionats;Autobusos diürns;429605599;4585601775;429513676;458540081;2156555;41417071;BUS -86--;7;37;Horta-Guinardó;el Carmel
K014;Transports i serveis relacionats;Autobusos diürns;427202146;4582578359;427110244;4582377422;2128162;41389626;BUS -L97--;4;19;Les Corts;les Corts
K014;Transports i serveis relacionats;Autobusos diürns;427209819;4582602171;427117917;4582401234;2128251;41389841;BUS -E97-E98--;4;19;Les Corts;les Corts
K014;Transports i serveis relacionats;Autobusos diürns;428812664;4577637043;428720746;4577436152;2148004;41345266;BUS -88-88B--;3;12;Sants-Montjuïc;la Marina del Prat Vermell
K014;Transports i serveis relacionats;Autobusos diürns;42832377;4576614313;428231856;4576413431;2142282;41336012;BUS -88-88B--;3;12;Sants-Montjuïc;la Marina del Prat Vermell
K014;Transports i serveis relacionats;Autobusos diürns;42820722;4576360313;428115307;4576159434;214092;41333713;BUS -88-88B--;3;12;Sants-Montjuïc;la Marina del Prat Vermell
K014;Transports i serveis relacionats;Autobusos diürns;428180385;4575267654;428088472;4575066785;2140728;4132387;BUS -88--;3;12;Sants-Montjuïc;la Marina del Prat Vermell
K014;Transports i serveis relacionats;Autobusos diürns;430390667;4579123451;430298735;4578922546;2166693;41358792;BUS -88-88B--;3;12;Sants-Montjuïc;la Marina del Prat Vermell
K014;Transports i serveis relacionats;Autobusos diürns;42917059;4580920343;42907867;4580719421;2151898;41374869;BUS -L70-902--;3;11;Sants-Montjuïc;el Poble-sec
K014;Transports i serveis relacionats;Autobusos diürns;429171345;4586119654;429079426;4585918684;2151298;41421697;BUS -87--;7;37;Horta-Guinardó;el Carmel
K014;Transports i serveis relacionats;Autobusos diürns;425481565;458170231;425389679;4581501382;2107693;41381578;BUS -M14--;4;20;Les Corts;la Maternitat i Sant Ramon
K014;Transports i serveis relacionats;Autobusos diürns;428036549;4579864611;427944639;4579663699;2138464;4136526;BUS -L16--;3;13;Sants-Montjuïc;la Marina de Port
K014;Transports i serveis relacionats;Autobusos diürns;428594269;4575118082;428502352;4574917214;2145691;4132256;BUS -PR4-88-88B--;3;12;Sants-Montjuïc;la Marina del Prat Vermell
K014;Transports i serveis relacionats;Autobusos diürns;428370224;4575185561;428278309;4574984693;2143006;41323147;BUS -PR4-88-88B--;3;12;Sants-Montjuïc;la Marina del Prat Vermell
K014;Transports i serveis relacionats;Autobusos diürns;428175677;4575056096;428083764;4574855229;2140697;41321964;BUS -PR4-88-88B--;3;12;Sants-Montjuïc;la Marina del Prat Vermell
K014;Transports i serveis relacionats;Autobusos diürns;427072219;4582384922;426980318;4582183987;2126632;41387872;BUS -M14--;4;20;Les Corts;la Maternitat i Sant Ramon
K014;Transports i serveis relacionats;Autobusos diürns;429014853;4582475133;428922935;4582274197;2149854;41388859;BUS -V11-X1--;2;8;Eixample;l'Antiga Esquerra de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;431747016;4590319143;431655075;4590118133;2181643;41459743;BUS -76--;8;54;Nou Barris;Torre Baró
K015;Transports i serveis relacionats;Autobusos nocturns;428692054;4587279115;42860014;4587078134;2145426;41432097;NITBUS -N4--;7;40;Horta-Guinardó;Montbau
K014;Transports i serveis relacionats;Autobusos diürns;432970508;4586208169;432878554;4586007197;2196748;41422821;BUS -B24-V31--;10;73;Sant Martí;la Verneda i la Pau
K014;Transports i serveis relacionats;Autobusos diürns;431019618;4585013634;430927682;4584812674;217354;41411897;BUS -101--;7;35;Horta-Guinardó;el Guinardó
K014;Transports i serveis relacionats;Autobusos diürns;428968064;4587416628;428876147;4587215646;2148713;4143336;BUS -135--;7;41;Horta-Guinardó;la Vall d'Hebron
K014;Transports i serveis relacionats;Autobusos diürns;4282674;4587017398;42817549;458681642;2140376;41429702;BUS -135--;7;40;Horta-Guinardó;Montbau
K014;Transports i serveis relacionats;Autobusos diürns;426890641;4581508216;426798742;4581307289;2124566;4137996;BUS -H8--;4;20;Les Corts;la Maternitat i Sant Ramon
K015;Transports i serveis relacionats;Autobusos nocturns;428146715;4576572298;428054803;4576371417;2140171;41335617;NITBUS -N1--;3;12;Sants-Montjuïc;la Marina del Prat Vermell
K014;Transports i serveis relacionats;Autobusos diürns;433088649;4582707026;432996693;4582506086;2198549;41391297;BUS -V23--;10;67;Sant Martí;la Vila Olímpica del Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;433316655;4583043002;433224697;4582842059;2201239;41394342;BUS -V23--;10;68;Sant Martí;el Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;429739202;4586529627;429647278;4586328653;2158045;41425439;BUS -19-H2--;7;37;Horta-Guinardó;el Carmel
K014;Transports i serveis relacionats;Autobusos diürns;427823895;4585455843;427731988;458525488;2135255;41415598;BUS -V19--;5;25;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova
K014;Transports i serveis relacionats;Autobusos diürns;427806759;4581012497;427714851;4580811575;213558;41375578;BUS -H10--;3;18;Sants-Montjuïc;Sants
K014;Transports i serveis relacionats;Autobusos diürns;433384652;4588798302;433292695;4588597306;2201418;41446183;BUS -133--;9;58;Sant Andreu;Baró de Viver
K014;Transports i serveis relacionats;Autobusos diürns;428350232;4586235148;428258321;4586034177;214146;41422664;BUS -V17--;7;38;Horta-Guinardó;la Teixonera
K014;Transports i serveis relacionats;Autobusos diürns;430344215;458346359;430252285;4583262644;2165639;41397878;BUS -6-33-34--;2;7;Eixample;la Dreta de l'Eixample
K015;Transports i serveis relacionats;Autobusos nocturns;428555461;4577307766;428463545;4577106878;2144969;41342278;NITBUS -N1--;3;12;Sants-Montjuïc;la Marina del Prat Vermell
K014;Transports i serveis relacionats;Autobusos diürns;428786766;4585213462;42869485;4585012501;2146804;41413501;BUS -87--;6;28;Gràcia;Vallcarca i els Penitents
K014;Transports i serveis relacionats;Autobusos diürns;428844379;458531018;428752463;4585109218;2147481;41414378;BUS -87--;6;28;Gràcia;Vallcarca i els Penitents
K015;Transports i serveis relacionats;Autobusos nocturns;429282597;4586200127;429190677;4585999156;215262;41422432;NITBUS -N4--;7;37;Horta-Guinardó;el Carmel
K014;Transports i serveis relacionats;Autobusos diürns;429046467;4584655786;428954549;458445483;2149976;41408502;BUS -87--;6;28;Gràcia;Vallcarca i els Penitents
K014;Transports i serveis relacionats;Autobusos diürns;428980226;4585727871;428888309;4585526905;2149058;41418152;BUS -87--;6;29;Gràcia;el Coll
K014;Transports i serveis relacionats;Autobusos diürns;433808776;4587355278;433716815;4587154295;2206653;41433222;BUS -B21-B24--;9;59;Sant Andreu;el Bon Pastor
K015;Transports i serveis relacionats;Autobusos nocturns;42767463;4583156794;427582724;4582955852;2133744;41394879;NITBUS -N7--;5;24;Sarrià-Sant Gervasi;les Tres Torres
K015;Transports i serveis relacionats;Autobusos nocturns;427649143;4583149721;427557237;4582948779;213344;41394813;NITBUS -N0-N7--;5;24;Sarrià-Sant Gervasi;les Tres Torres
K015;Transports i serveis relacionats;Autobusos nocturns;431871303;4589035469;43177936;4588834471;2183276;41448192;NITBUS -N1--;8;53;Nou Barris;la Trinitat Nova
K014;Transports i serveis relacionats;Autobusos diürns;428209173;4579566676;428117261;4579365767;2140563;41362592;BUS -13--;3;13;Sants-Montjuïc;la Marina de Port
K014;Transports i serveis relacionats;Autobusos diürns;431289068;458907307;43119713;4588872072;2176302;41448481;BUS -V29--;8;50;Nou Barris;les Roquetes
K014;Transports i serveis relacionats;Autobusos diürns;430291963;4587791124;430200034;4587590138;2164514;41436849;BUS -122-V27-H2--;8;48;Nou Barris;la Guineueta
K015;Transports i serveis relacionats;Autobusos nocturns;434319748;4584681147;434227781;4584480189;2213059;41409179;NITBUS -N6--;10;69;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;430725333;4588469344;4306334;4588268352;2169623;41442995;BUS -27-47-60-122-V27--;8;49;Nou Barris;Canyelles
K014;Transports i serveis relacionats;Autobusos diürns;430112638;4585056536;43002071;4584855576;2162684;41412205;BUS -114--;7;33;Horta-Guinardó;el Baix Guinardó
K014;Transports i serveis relacionats;Autobusos diürns;431359399;4586441453;43126746;4586240479;2177443;41424786;BUS -47-H6-D40-D50--;9;62;Sant Andreu;el Congrés i els Indians
K015;Transports i serveis relacionats;Autobusos nocturns;434309328;458477617;434217361;4584575211;2212924;41410034;NITBUS -N6-N7--;10;69;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou
K015;Transports i serveis relacionats;Autobusos nocturns;433086416;4584382568;432994461;4584181613;2198337;41406388;NITBUS -N7--;10;71;Sant Martí;Provençals del Poblenou
K015;Transports i serveis relacionats;Autobusos nocturns;432783904;4584284004;432691951;458408305;2194729;41405475;NITBUS -N7--;10;71;Sant Martí;Provençals del Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;431853967;4587205429;431762024;4587004448;2183275;41431709;BUS -104--;9;60;Sant Andreu;Sant Andreu
K015;Transports i serveis relacionats;Autobusos nocturns;431364036;4586947479;431272097;4586746501;2177441;41429344;NITBUS -N1-N6--;8;44;Nou Barris;Vilapicina i la Torre Llobeta
K014;Transports i serveis relacionats;Autobusos diürns;428361777;4579256616;428269864;457905571;2142424;41359813;BUS -125--;3;13;Sants-Montjuïc;la Marina de Port
K014;Transports i serveis relacionats;Autobusos diürns;433116254;4583251473;433024298;4583050528;2198819;41396203;BUS -V23--;10;68;Sant Martí;el Poblenou
K015;Transports i serveis relacionats;Autobusos nocturns;430077693;4581481189;429985764;4581280262;216268;4138;NITBUS -N6--;2;10;Eixample;Sant Antoni
K015;Transports i serveis relacionats;Autobusos nocturns;427808771;457586263;427716862;4575661756;2136218;41329195;NITBUS -N1--;3;12;Sants-Montjuïc;la Marina del Prat Vermell
K014;Transports i serveis relacionats;Autobusos diürns;426040286;4581684505;425948395;4581483577;2114376;4138147;BUS -113-V1--;4;20;Les Corts;la Maternitat i Sant Ramon
K014;Transports i serveis relacionats;Autobusos diürns;428416307;4579314812;428324393;4579113905;2143069;41360342;BUS -13--;3;13;Sants-Montjuïc;la Marina de Port
K014;Transports i serveis relacionats;Autobusos diürns;425147603;4582559379;42505572;4582358443;2103593;41389267;BUS -113--;4;21;Les Corts;Pedralbes
K014;Transports i serveis relacionats;Autobusos diürns;424464301;4586491423;424372426;4586290451;209493;41424616;BUS -128--;5;22;Sarrià-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes
K015;Transports i serveis relacionats;Autobusos nocturns;426929765;458296209;426837866;458276115;2124858;41393058;NITBUS -N7--;5;23;Sarrià-Sant Gervasi;Sarrià
K014;Transports i serveis relacionats;Autobusos diürns;426459855;4586129657;426367961;4585928688;2118853;41421543;BUS -111--;5;22;Sarrià-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes
K014;Transports i serveis relacionats;Autobusos diürns;43432263;4584197373;434230663;4583996419;2213146;41404822;BUS -H16--;10;69;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;428147872;4586147665;428055963;4585946695;2139049;41421858;BUS -119--;7;39;Horta-Guinardó;Sant Genís dels Agudells
K014;Transports i serveis relacionats;Autobusos diürns;428726183;4584365134;428634268;458416418;2146179;41405856;BUS -H6--;5;27;Sarrià-Sant Gervasi;el Putxet i el Farró
