"Area_Joc_Id","Adreca","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","X_ETRS89","Y_ETRS89","Longitud","Latitud","Area_Joc_Geom_WGS84","Area_Joc_Geom_ETRS89"
85620,"C\ Valldemossa, 41",Nou Barris,8,Porta,45,431048.624,4587338.841,2.1746993,41.4346593,"POLYGON ((2.17470251934486 41.4346402650464, 2.17474319465235 41.4346900795821, 2.17467498753175 41.4347227380856, 2.17463306232824 41.4346723831259, 2.17470251934486 41.4346402650464))","POLYGON ((431048.873581853 4587336.72007737, 431052.32462892 4587342.2180597, 431046.660648061 4587345.89810839, 431043.104600384 4587340.34112675, 431048.873581853 4587336.72007737))"
86273,"Pl Harry Walker, 0",Nou Barris,8,la Prosperitat,52,431600.426,4587924.927,2.1812370,41.4399852,"POLYGON ((2.18109061794099 41.4401634264228, 2.18089768838333 41.4402009931663, 2.18144737679975 41.439785128628, 2.18152213123072 41.4398403713182, 2.18109061794099 41.4401634264228))","POLYGON ((431588.385032369 4587944.82992664, 431572.307040243 4587949.15305534, 431617.79175716 4587902.54963797, 431624.094813019 4587908.62359956, 431588.385032369 4587944.82992664))"
86087,"Pl Gabriel Alomar, 1",Nou Barris,8,Porta,45,431688.198,4587651.614,2.1823184,41.4375310,"POLYGON ((2.18236064692665 41.4375207593317, 2.18238160621879 41.4375827803517, 2.18228917647059 41.4375989408279, 2.18226299946007 41.4375206152773, 2.18226058555256 41.4375136173586, 2.18235143385988 41.4374956531911, 2.18236064692665 41.4375207593317))","POLYGON ((431691.712958881 4587650.43968621, 431693.529013815 4587657.30868308, 431685.824016036 4587659.17574444, 431683.554946696 4587650.5007482, 431683.345940491 4587649.72574859, 431690.916936554 4587647.65968794, 431691.712958881 4587650.43968621))"
783643,"Pl Herta Frankel, 0",Horta-Guinardó,7,la Teixonera,38,428569.265,4586038.984,2.1451798,41.4227354,"POLYGON ((2.14509766232111 41.4227579767814, 2.14513897667233 41.4226827829961, 2.14525559064514 41.4227187508609, 2.14522186586482 41.4227800664907, 2.14519864829427 41.4227728773045, 2.14513495819678 41.4227666036233, 2.14512111812988 41.4227652488239, 2.14509766232111 41.4227579767814))","POLYGON ((428562.42889974 4586041.55793525, 428565.798841366 4586033.17589669, 428575.582886103 4586037.07282849, 428572.831933699 4586043.90785996, 428570.883924768 4586043.12887353, 428565.55491162 4586042.48491297, 428564.39690877 4586042.34592154, 428562.42889974 4586041.55793525))"
790503,"C\ Comte Borrell, 159",Eixample,2,la Nova Esquerra de l'Eixample,9,429369.897,4581557.676,2.1552829,41.3824447,"POLYGON ((2.15538201610905 41.3824097792602, 2.15524721204408 41.3825120527414, 2.15519628985983 41.382473982679, 2.15523420325923 41.3824452115377, 2.1552044956603 41.3824230062304, 2.15537008503083 41.3822975030004, 2.1554259804871 41.382339419646, 2.15546028225666 41.3823133962591, 2.15551149169719 41.3823486759792, 2.15540748326134 41.3824288097941, 2.15538201610905 41.3824097792602))","POLYGON ((429378.147112876 4581553.71578791, 429366.986182556 4581565.17989036, 429362.687144137 4581560.9949165, 429365.826124534 4581557.76988768, 429363.318102124 4581555.32890292, 429377.028016638 4581541.26077709, 429381.747058918 4581545.86874843, 429384.587041188 4581542.95172235, 429388.907077287 4581546.82669559, 429380.297132082 4581555.80777484, 429378.147112876 4581553.71578791))"
790504,"C\ Comte Borrell, 159",Eixample,2,la Nova Esquerra de l'Eixample,9,429347.552,4581527.851,2.1550192,41.3821741,"POLYGON ((2.15493461427028 41.3822122495757, 2.15504241139346 41.3821304775928, 2.15512728114097 41.3821939277962, 2.15505145462781 41.382251460993, 2.15500901381283 41.3822197313241, 2.15497116082295 41.3822484577979, 2.1549499344518 41.3822325929069, 2.15495584063112 41.3822281144695, 2.15493461427028 41.3822122495757))","POLYGON ((429340.523890921 4581532.15103994, 429349.448835211 4581522.98495801, 429356.613899242 4581529.95991446, 429350.335938441 4581536.40897209, 429346.752906421 4581532.92099387, 429343.618925994 4581536.14102264, 429341.826909983 4581534.39703353, 429342.315906932 4581533.89502905, 429340.523890921 4581532.15103994))"
254031,"C\ Pedrosa, 6858",Nou Barris,8,la Trinitat Nova,53,431913.995,4588950.406,2.1848746,41.4492480,"POLYGON ((2.1847038106552 41.4493206409746, 2.18469939161247 41.4492815174224, 2.18484348549024 41.4492375006076, 2.18482794236622 41.4492081163968, 2.18497360560922 41.4491630386455, 2.18501271033904 41.4491856539096, 2.18511242320177 41.4491551039453, 2.18512244366874 41.4491608495542, 2.18497903937964 41.4493048360905, 2.1847038106552 41.4493206409746))","POLYGON ((431899.809207283 4588958.6101355, 431899.399173718 4588954.27013188, 431911.389154369 4588949.27003315, 431910.060127649 4588946.0200382, 431922.180107599 4588940.9009383, 431925.470131517 4588943.38091718, 431933.767118052 4588939.91084885, 431934.610124139 4588940.54084343, 431922.782227945 4588956.63895813, 431899.809207283 4588958.6101355))"
254030,"C\ Pedrosa, 6858",Nou Barris,8,la Trinitat Nova,53,431898.770,4588978.877,2.1846891,41.4495031,"POLYGON ((2.18453066067651 41.4494765943389, 2.18478539961849 41.4494593927512, 2.18466159132487 41.4496235321538, 2.18462060179754 41.4496080192941, 2.18458793532928 41.4495875212082, 2.18453066067651 41.4494765943389))","POLYGON ((431885.509317516 4588976.06027105, 431906.769334467 4588973.95010647, 431896.599457703 4588992.27021204, 431893.159439547 4588990.58023552, 431890.409418212 4588988.3302529, 431885.509317516 4588976.06027105))"
86456,"C\ Horitzontal, 7",Nou Barris,8,Porta,45,431354.096,4587688.725,2.1783155,41.4378368,"POLYGON ((2.17825884848086 41.4378182114034, 2.17825815306102 41.4378164049502, 2.17825788510996 41.4378148717715, 2.1782579920493 41.4378130350153, 2.17825818247824 41.4378121716594, 2.17825866129197 41.4378112202874, 2.17827197227993 41.4377969303974, 2.17827569424384 41.4377931828411, 2.17828187149926 41.437789317697, 2.1782865491295 41.437787621652, 2.17829139471179 41.4377868455654, 2.17829712795918 41.4377868684692, 2.17830034391434 41.4377871796601, 2.17830376758766 41.4377881048398, 2.17830609115976 41.437788941101, 2.17830924534171 41.4377894049773, 2.17831155598725 41.4377893674237, 2.17831533464994 41.4377887188331, 2.17837806183759 41.4377721424172, 2.17838429097173 41.4377708087309, 2.17839064551896 41.4377699713488, 2.17839603235298 41.437769937731, 2.17840054767776 41.4377706725342, 2.17843280499019 41.4377793246881, 2.17843695569297 41.437780498253, 2.1784395740584 41.4377816879056, 2.1784413530241 41.4377829976726, 2.17844280123008 41.4377849085784, 2.178443685771 41.4377869055364, 2.17844411227067 41.4377882056524, 2.17844427988464 41.4377891526306, 2.17844425361556 41.4377902873817, 2.17844403527936 41.4377914657994, 2.17844348595631 41.4377932633693, 2.17844302563512 41.4377946472316, 2.17843492372472 41.437813514067, 2.17843654975973 41.4378155613535, 2.17843752375677 41.4378171085776, 2.17843778757456 41.4378180202124, 2.17843789477736 41.4378190117967, 2.17843780571359 41.4378203802933, 2.17843745186223 41.4378218639973, 2.17843689567732 41.4378232561829, 2.17843596687266 41.4378247718139, 2.17843489762105 41.4378260342341, 2.17843373477595 41.4378271248449, 2.17843254992276 41.437828062172, 2.17843142752366 41.4378287927735, 2.1784304274223 41.4378293170763, 2.17842905651713 41.4378298207182, 2.17836874658021 41.4378454956525, 2.17836659713871 41.4378460387749, 2.17836516763756 41.4378464429159, 2.17836357273069 41.437846674735, 2.17836188513857 41.4378466626915, 2.17835953149685 41.437846312619, 2.17835706293507 41.4378455834135, 2.17835425147972 41.4378445184854, 2.17835223659502 41.4378438825921, 2.17835073159877 41.4378436286503, 2.17834823047308 41.4378435837784, 2.17834603701582 41.437843820333, 2.17834400737509 41.4378443553025, 2.17834226248682 41.437845090468, 2.1783411283447 41.4378458029699, 2.17834000129038 41.4378469028426, 2.17833876004734 41.437848515325, 2.17833651121014 41.4378512465473, 2.17833448757196 41.4378532047364, 2.17833213017106 41.437855052454, 2.17833035691798 41.4378561387074, 2.17832828580847 41.4378571147456, 2.17832649338526 41.4378578225493, 2.17832430599358 41.4378585275341, 2.17832215791342 41.437858962576, 2.17831949665307 41.4378592768585, 2.17831680084861 41.4378594828051, 2.17831372556334 41.4378594068123, 2.17828106739115 41.437854066505, 2.17827809500774 41.4378534237764, 2.17827595051074 41.4378526248226, 2.17827342024041 41.4378510935121, 2.17827143333124 41.4378491877667, 2.17827038979564 41.4378474598961, 2.17826990220668 41.4378462584253, 2.17826957055189 41.4378450310452, 2.17826945887515 41.4378434449372, 2.17826963172364 41.4378420770388, 2.17826989737054 41.4378409439962, 2.17827034527294 41.4378395960758, 2.17827062402373 41.4378383730524, 2.17827090958565 41.4378366096306, 2.17827092638646 41.4378352766482, 2.17827076740234 41.4378336451652, 2.17827053547064 41.4378321032362, 2.17827010874713 41.4378308211329, 2.17826931530658 41.4378291941291, 2.17826840881206 41.4378279896685, 2.17826730854742 41.4378269639738, 2.17826476024385 41.437824964147, 2.17826177624905 41.4378223937412, 2.17825884848086 41.4378182114034))","POLYGON ((431349.345703247 4587686.70734016, 431349.285701637 4587686.5073403, 431349.26170031 4587686.33734022, 431349.268698773 4587686.13333985, 431349.283698067 4587686.03733959, 431349.322697324 4587685.93133913, 431350.419686907 4587684.33432833, 431350.726684204 4587683.91532535, 431351.238681705 4587683.48132079, 431351.627680851 4587683.28931754, 431352.031680794 4587683.19931434, 431352.510681522 4587683.1973107, 431352.779682182 4587683.22930871, 431353.066683385 4587683.32930669, 431353.261684378 4587683.42030535, 431353.525685159 4587683.46930342, 431353.718685413 4587683.46330195, 431354.033685332 4587683.38829944, 431359.256679089 4587681.49825688, 431359.775678733 4587681.34525271, 431360.305678811 4587681.24724853, 431360.755679448 4587681.23924511, 431361.133680626 4587681.31724236, 431363.837691913 4587682.25222329, 431364.185693416 4587682.37922085, 431364.405694743 4587682.50921938, 431364.555696068 4587682.65321847, 431364.67869786 4587682.86421786, 431364.754699655 4587683.08521763, 431364.791700805 4587683.22921757, 431364.806701625 4587683.33421762, 431364.805702579 4587683.46021782, 431364.788703547 4587683.59121815, 431364.744704996 4587683.7912188, 431364.707706107 4587683.94521932, 431364.05072103 4587686.04622756, 431364.188722959 4587686.27222686, 431364.271724385 4587686.4432265, 431364.294725187 4587686.54422648, 431364.304726037 4587686.65422657, 431364.298727181 4587686.80622685, 431364.27072839 4587686.97122732, 431364.225729496 4587687.1262279, 431364.14973066 4587687.29522874, 431364.061731594 4587687.43622963, 431363.965732371 4587687.55823055, 431363.867733015 4587687.66323145, 431363.774733493 4587687.74523229, 431363.691733812 4587687.80423301, 431363.577734068 4587687.86123396, 431358.555739849 4587689.64927484, 431358.376740042 4587689.71127629, 431358.257740206 4587689.75727727, 431358.124740205 4587689.78427832, 431357.983739986 4587689.78427939, 431357.7867394 4587689.74728082, 431357.57973848 4587689.66828227, 431357.343737234 4587689.55228388, 431357.174736448 4587689.48328506, 431357.048736048 4587689.45628597, 431356.839735701 4587689.45328755, 431356.65673563 4587689.48128898, 431356.487735831 4587689.54229036, 431356.342736236 4587689.62529159, 431356.248736697 4587689.70529243, 431356.155737486 4587689.82829332, 431356.053738694 4587690.00829438, 431355.868740721 4587690.31329625, 431355.701742124 4587690.53229786, 431355.506743392 4587690.73929966, 431355.35974409 4587690.86130097, 431355.187744658 4587690.97130244, 431355.038745034 4587691.0513037, 431354.856745359 4587691.1313052, 431354.67774546 4587691.18130664, 431354.455745397 4587691.21830838, 431354.230745238 4587691.24331013, 431353.973744794 4587691.23731207, 431351.239736253 4587690.67033193, 431350.990735343 4587690.60133371, 431350.810734404 4587690.51433494, 431350.597732799 4587690.3463363, 431350.429730945 4587690.13633725, 431350.340729358 4587689.94533763, 431350.298728284 4587689.81233774, 431350.269727207 4587689.67633775, 431350.258725855 4587689.50033756, 431350.271724721 4587689.34833723, 431350.292723798 4587689.22233687, 431350.328722716 4587689.07233637, 431350.350721718 4587688.93633599, 431350.372720265 4587688.74033552, 431350.372719142 4587688.59233529, 431350.357717745 4587688.41133512, 431350.336716415 4587688.24033502, 431350.29971528 4587688.09833508, 431350.231713809 4587687.91833531, 431350.154712681 4587687.78533569, 431350.061711679 4587687.67233622, 431349.846709677 4587687.45233751, 431349.594707139 4587687.16933898, 431349.345703247 4587686.70734016))"
86387,"Pas Antonio Cuadrillero, 1",Nou Barris,8,la Trinitat Nova,53,431863.811,4589095.668,2.1842574,41.4505520,"POLYGON ((2.18443737743225 41.4505315955141, 2.18453098154355 41.4507052552862, 2.18429117537815 41.4506510070748, 2.18411256124081 41.4505028932521, 2.18429035459217 41.4503846875652, 2.18443737743225 41.4505315955141))","POLYGON ((431878.821196397 4589093.25950351, 431886.821354527 4589112.46547259, 431866.734279119 4589106.63161595, 431851.660132049 4589090.32870505, 431866.387054247 4589077.06557275, 431878.821196397 4589093.25950351))"
907746,"E.M. Trinitat Vella, 57810",Sant Andreu,9,la Trinitat Vella,57,432685.510,4588978.230,2.1941071,41.4495636,"POLYGON ((2.19401792393342 41.4494846458877, 2.19415303355678 41.4494725316875, 2.19418005323067 41.4495683887899, 2.19404483026567 41.4495896447599, 2.19401792393342 41.4494846458877))","POLYGON ((432677.976 4588969.531, 432689.249 4588968.081, 432691.605 4588978.702, 432680.332 4588981.167, 432677.976 4588969.531))"
907745,"E.M. Trinitat Vella, 57810",Sant Andreu,9,la Trinitat Vella,57,432694.426,4588986.795,2.1942129,41.4496415,"POLYGON ((2.19423681970329 41.4495929443327, 2.1942662487921 41.4496692181412, 2.19419967607296 41.4496834519377, 2.19422034265378 41.4497315882438, 2.1941086481231 41.4497583414884, 2.19405632094385 41.4496256288475, 2.19423681970329 41.4495929443327))","POLYGON ((432696.372 4588981.384, 432698.909 4588989.829, 432693.363 4588991.461, 432695.139 4588996.789, 432685.837 4588999.846, 432681.329 4588985.153, 432696.372 4588981.384))"
161137,"C\ Torrent de Perera, 12",Sant Andreu,9,la Trinitat Vella,57,432291.529,4589460.516,2.1893367,41.4538743,"POLYGON ((2.18929354192157 41.4539134875821, 2.18925422851556 41.4538312791772, 2.18933645891492 41.4538090244116, 2.18937577241225 41.4538912327896, 2.18929354192157 41.4539134875821))","POLYGON ((432287.960650604 4589464.90497537, 432284.591576365 4589455.80898683, 432291.436567742 4589453.27393096, 432294.805641982 4589462.3699195, 432287.960650604 4589464.90497537))"
815286,"C\ Teodor Llorente, 14",Horta-Guinardó,7,el Guinardó,35,431364.675,4585664.037,2.1786720,41.4196021,"POLYGON ((2.17867004215449 41.4196436717201, 2.17866828574097 41.4196453616042, 2.1786648516771 41.4196472376855, 2.17866242480169 41.4196480040242, 2.17865792354437 41.4196481520647, 2.17859434094596 41.4196428254428, 2.17859009407932 41.4196417773009, 2.17858599550239 41.4196394061179, 2.1785840090725 41.4196365545915, 2.17858320954027 41.4196325765905, 2.17859266451537 41.4195535764125, 2.17859304411586 41.4195519397598, 2.17859417112651 41.4195498670728, 2.17859560345347 41.419548255945, 2.17859752295887 41.4195469185171, 2.17873595312699 41.4194668927363, 2.17874109902001 41.4194649658104, 2.17874745971842 41.4194653985004, 2.17875242206431 41.4194675956892, 2.17875563758844 41.4194716719886, 2.17877171705919 41.4195118699468, 2.1787721462419 41.4195158002678, 2.17877042415157 41.4195195170805, 2.17867004215449 41.4196436717201))","POLYGON ((431364.558414852 4585668.65809589, 431364.413416061 4585668.84709729, 431364.12841722 4585669.05809978, 431363.926417567 4585669.14510144, 431363.550417136 4585669.16510433, 431358.231404785 4585668.62414385, 431357.875403376 4585668.51114637, 431357.530400868 4585668.25114859, 431357.361398216 4585667.93614938, 431357.29039476 4585667.49514924, 431357.997329252 4585658.71713026, 431358.027327918 4585658.53512975, 431358.119326308 4585658.3041287, 431358.237325125 4585658.12412752, 431358.396324233 4585657.97412608, 431369.880273795 4585648.98002501, 431370.308272805 4585648.76202142, 431370.840273956 4585648.80501745, 431371.257276423 4585649.04501466, 431371.530280261 4585649.49501328, 431372.916316174 4585653.94500967, 431372.956319545 4585654.38101004, 431372.816322469 4585654.79501174, 431364.558414852 4585668.65809589))"
660670,"C\ Escudellers, 61",Ciutat Vella,1,el Barri Gòtic,2,431209.818,4581328.518,2.1773117,41.3805402,"POLYGON ((2.17731088075071 41.3805825687819, 2.17724814333949 41.3806137996747, 2.1772060298369 41.3805657947075, 2.17720452529787 41.3805637122189, 2.17720316482507 41.3805615857229, 2.17720190058564 41.3805594148774, 2.17720078029889 41.3805572090311, 2.17719979223365 41.3805549500851, 2.17719893582225 41.380552683073, 2.17719821140529 41.3805503809747, 2.17719761875568 41.3805480618035, 2.17719715798694 41.3805457165527, 2.1771968408302 41.3805433633214, 2.17719665532724 41.3805410020239, 2.17719661343626 41.3805386327458, 2.17719670297197 41.380536273415, 2.17719693600609 41.3805339151103, 2.17719730035335 41.3805315757597, 2.17719780819899 41.3805292374351, 2.17719843539953 41.380526917979, 2.17719921771605 41.3805246266547, 2.17720010742924 41.3805223541133, 2.17720115203132 41.3805201277171, 2.17720231598825 41.3805179201894, 2.17720361080412 41.3805157676425, 2.17720501278957 41.380513651892, 2.17720654563393 41.3805115911224, 2.1772082093372 41.3805095853335, 2.17720997998297 41.3805076343545, 2.17721185757124 41.3805057381853, 2.17721385394668 41.3805039059181, 2.17721594519288 41.3805021373818, 2.1772181310828 41.38050045059, 2.17722042380168 41.3804988276147, 2.17722281116427 41.3804972863838, 2.17722526914067 41.380495835733, 2.17722782210137 41.3804944398064, 2.1772304572935 41.3804931615655, 2.17723316344002 41.3804919468846, 2.17723592812865 41.380490831705, 2.17723875135939 41.3804898160266, 2.17724164531751 41.3804888819216, 2.17724458585956 41.3804880472324, 2.17724757298557 41.3804873119589, 2.17725059473736 41.3804866760157, 2.17725365111493 41.3804861394028, 2.17725674200478 41.3804857111268, 2.17725985556225 41.3804853820955, 2.17726296798449 41.3804851431313, 2.17726611480554 41.3804850215107, 2.17726924841967 41.3804849988784, 2.17727238078509 41.3804850753198, 2.17727552363298 41.3804852689339, 2.17727864142932 41.380485552444, 2.17728174590529 41.3804859439491, 2.17728481325803 41.3804864342714, 2.17728785544575 41.3804870234964, 2.17729084855208 41.3804877114532, 2.17729381637989 41.3804885073195, 2.17729672328165 41.3804893928253, 2.17729958110205 41.3804903770629, 2.17730237799642 41.3804914509401, 2.17730511396477 41.3804926144568, 2.17730776497721 41.3804938764488, 2.17731035529066 41.3804952100669, 2.17731286064821 41.3804966421604, 2.1773152813904 41.380498145709, 2.17731760544552 41.380499729634, 2.17731984477177 41.3805013940208, 2.17732198763799 41.3805031207707, 2.17732402185894 41.3805049278114, 2.17732595961984 41.3805067972152, 2.17732777711782 41.3805087198042, 2.17732947412584 41.380510713592, 2.17733106294262 41.3805127516438, 2.17733251953826 41.3805148427955, 2.17733386794264 41.3805169782112, 2.17733508412586 41.3805191667268, 2.17733618050014 41.3805213724008, 2.17733714465324 41.3805236311747, 2.17733796496746 41.3805259159428, 2.17733866547271 41.3805282178693, 2.17733922213906 41.3805305457901, 2.1773396469247 41.3805328997905, 2.17733994028366 41.3805352438438, 2.17734008980367 41.3805376138914, 2.17734010789697 41.3805399739918, 2.17733998237831 41.3805423420729, 2.17733972554642 41.3805446912003, 2.17733932521605 41.3805470393017, 2.17733879345891 41.3805493774559, 2.17733813061552 41.3805516786429, 2.17733732438711 41.3805539697972, 2.17733638695892 41.380556232991, 2.17733533051614 41.3805584502962, 2.17733413091533 41.3805606395554, 2.17733282414463 41.3805627920183, 2.17733137455641 41.3805648894149, 2.17732981791177 41.3805669410086, 2.17732813029431 41.3805689466282, 2.17732633584744 41.3805708884313, 2.17732443457116 41.380572766418, 2.17732242646548 41.3805745805882, 2.17732029957217 41.3805763308564, 2.17731808999289 41.3805779994657, 2.17731578554241 41.3805796043441, 2.17731337448954 41.3805811273925, 2.17731088075071 41.3805825687819))","POLYGON ((431209.797 4581333.224, 431204.584 4581336.741, 431201.012 4581331.445, 431200.884 4581331.215, 431200.768 4581330.98, 431200.66 4581330.74, 431200.564 4581330.496, 431200.479 4581330.246, 431200.405 4581329.995, 431200.342 4581329.74, 431200.29 4581329.483, 431200.249 4581329.223, 431200.22 4581328.962, 431200.202 4581328.7, 431200.196 4581328.437, 431200.201 4581328.175, 431200.218 4581327.913, 431200.246 4581327.653, 431200.286 4581327.393, 431200.336 4581327.135, 431200.399 4581326.88, 431200.471 4581326.627, 431200.556 4581326.379, 431200.651 4581326.133, 431200.757 4581325.893, 431200.872 4581325.657, 431200.998 4581325.427, 431201.135 4581325.203, 431201.281 4581324.985, 431201.436 4581324.773, 431201.601 4581324.568, 431201.774 4581324.37, 431201.955 4581324.181, 431202.145 4581323.999, 431202.343 4581323.826, 431202.547 4581323.663, 431202.759 4581323.506, 431202.978 4581323.362, 431203.203 4581323.225, 431203.433 4581323.099, 431203.668 4581322.984, 431203.909 4581322.878, 431204.154 4581322.783, 431204.403 4581322.699, 431204.655 4581322.626, 431204.91 4581322.564, 431205.168 4581322.514, 431205.428 4581322.475, 431205.688 4581322.446, 431205.951 4581322.43, 431206.213 4581322.425, 431206.475 4581322.431, 431206.738 4581322.45, 431206.999 4581322.479, 431207.259 4581322.52, 431207.516 4581322.572, 431207.771 4581322.635, 431208.022 4581322.709, 431208.271 4581322.795, 431208.515 4581322.891, 431208.755 4581322.998, 431208.99 4581323.115, 431209.22 4581323.242, 431209.443 4581323.38, 431209.661 4581323.526, 431209.872 4581323.683, 431210.076 4581323.848, 431210.272 4581324.022, 431210.461 4581324.205, 431210.642 4581324.395, 431210.814 4581324.594, 431210.978 4581324.8, 431211.132 4581325.012, 431211.276 4581325.232, 431211.411 4581325.457, 431211.535 4581325.688, 431211.65 4581325.924, 431211.754 4581326.166, 431211.848 4581326.41, 431211.931 4581326.66, 431212.002 4581326.913, 431212.063 4581327.168, 431212.112 4581327.426, 431212.15 4581327.687, 431212.177 4581327.947, 431212.192 4581328.21, 431212.196 4581328.472, 431212.188 4581328.735, 431212.169 4581328.996, 431212.138 4581329.257, 431212.096 4581329.517, 431212.043 4581329.773, 431211.978 4581330.028, 431211.902 4581330.28, 431211.816 4581330.527, 431211.718 4581330.771, 431211.611 4581331.011, 431211.492 4581331.245, 431211.364 4581331.474, 431211.225 4581331.698, 431211.077 4581331.915, 431210.92 4581332.125, 431210.754 4581332.328, 431210.578 4581332.524, 431210.395 4581332.711, 431210.204 4581332.891, 431210.004 4581333.062, 431209.797 4581333.224))"
